step	nb_steps	episode	duration	episode_steps	sps	episode_reward	reward_mean	reward_min	reward_max	action_mean	action_min	action_max	obs_mean	obs_min	obs_max	loss	mean_absolute_error	mean_q	maxscore	outer_deaths	inner_deaths	shell_deaths	resets	reset_vlners	isi_pre	isi_post	fortress_kills	raw_pnts	total
2232499	54550000	614	13.9768321779	3687	263.793680361	1901090.0	515.61974505	-1000.0	100000.0	0.667480336317	0	2	73.1891708306	-115.0	551.799742387	3.02693e+06	421.052	92644.6	278	3	8	2	57	5.80263157895	6.1433447099	5.08620689655	19	-594	92
2236148	54550000	615	14.8012611969	3649	246.533045492	1905255.0	522.130720745	-1001.0	100000.0	0.626198958619	0	2	77.8324414709	-93.0	497.437067491	3.24591e+06	430.268	92976.7	400	1	7	3	56	6.0	6.58362369338	4.83018867925	19	-390	184
2239752	54550000	616	15.6038186474	3604	230.969103233	2203521.0	611.40982242	-1000.0	100000.0	0.6756381798	0	2	77.0213661027	-136.0	549.612003003	3.26891e+06	432.413	93352.6	384	3	7	3	45	6.5671641791	6.21929824561	5.26984126984	22	-280	152
2243372	54550000	617	14.7867539389	3620	244.81370387	2496653.0	689.683149171	-1002.0	100000.0	0.795303867403	0	2	77.2085485498	-138.0	547.178537382	3.18937e+06	418.417	92831.8	352	4	13	3	38	6.5873015873	5.90596745027	5.79032258065	25	-580	46
2247036	54550000	618	14.4364905019	3664	253.801296065	2000001.0	545.85180131	-1000.0	100000.0	0.724072052402	0	2	73.4016731189	-137.0	511.502511107	3.19641e+06	421.746	91922.8	252	2	11	2	52	5.98611111111	6.29928315412	4.43333333333	20	-656	100
2250665	54550000	619	14.7077384893	3629	246.740857042	2199569.0	606.108845412	-1002.0	100000.0	0.717828602921	0	2	73.9810186401	-130.0	550.727210563	3.42269e+06	418.288	91541.6	284	1	14	1	40	7.04838709677	6.52551984877	6.29310344828	22	-502	96
2254356	54550000	620	14.5615783694	3691	253.475269394	1996959.0	541.034678949	-1000.0	100000.0	0.707667298835	0	2	72.1359990111	-121.0	514.115989588	3.25009e+06	424.771	90954.5	232	3	13	3	43	6.74603174603	6.65794392523	4.65079365079	20	-982	122
2258025	54550000	621	15.5798924688	3669	235.495848726	2304412.0	628.076315072	-1001.0	100000.0	0.694194603434	0	2	77.1501669875	-108.0	477.331808523	3.37557e+06	429.533	91293.3	326	2	7	2	50	6.0	6.46605504587	5.0	23	36	152
2261661	54550000	622	14.6480150515	3636	248.224758592	1999409.0	549.892464246	-1012.0	100000.0	0.742299229923	0	2	73.661467868	-92.0	498.839199271	3.60172e+06	442.502	92216.7	260	4	9	0	53	5.79452054795	5.92783505155	4.95918367347	20	-496	48
2265264	54550000	623	15.2841114368	3603	235.734999374	1702951.0	472.648071052	-1002.0	100000.0	0.733000277546	0	2	72.338678477	-99.0	548.557093349	3.0651e+06	423.852	92386.4	216	1	9	2	55	6.26388888889	6.30335097002	4.43902439024	17	-644	100
2268938	54550000	624	14.6071652946	3674	251.520396045	2398153.0	652.736254763	-1002.0	100000.0	0.697060424605	0	2	73.7833328346	-131.0	537.231517214	3.32113e+06	428.157	92644.6	280	2	14	1	40	6.734375	6.4384057971	5.44827586207	24	-432	84
2272600	54550000	625	15.4039031568	3662	237.731954214	1805405.0	493.010649918	-1000.0	100000.0	0.662479519388	0	2	73.6170969181	-132.0	492.178939428	3.43003e+06	431.286	93077.9	270	1	6	6	56	5.98648648649	6.08774834437	4.56	18	-716	0
2276214	54550000	626	15.9773417646	3614	226.195324181	2002767.0	554.169064748	-1000.0	100000.0	0.745157719978	0	2	73.8668832318	-164.0	546.414132568	3.12283e+06	421.189	93453.2	206	3	8	2	47	6.49253731343	5.69397993311	4.01492537313	20	-518	0
2279826	54550000	627	14.1131749238	3612	255.931072881	2102773.0	582.163067553	-1000.0	100000.0	0.711240310078	0	2	72.0571222092	-149.0	512.715894305	2.77799e+06	404.151	92988.6	232	2	8	6	46	6.38805970149	6.11403508772	4.49206349206	21	-660	0
2283456	54550000	628	13.969505213	3630	259.851723067	2402696.0	661.899724518	-1000.0	100000.0	0.779063360882	0	2	74.3205652463	-111.0	479.523458144	3.40376e+06	440.631	92780.3	300	0	11	3	41	6.4	6.03473491773	4.49295774648	24	-152	206
2287071	54550000	629	13.9438725816	3615	259.253659902	1700996.0	470.538312586	-1000.0	100000.0	0.735546334716	0	2	72.9011385088	-103.0	502.534264588	3.55164e+06	437.132	92464.2	222	1	9	3	63	5.325	6.05902777778	4.92727272727	17	-774	4
2290703	54550000	630	14.6124861385	3632	248.554555713	1402596.0	386.177312775	-1003.0	100000.0	0.832599118943	0	2	72.2601791507	-112.0	530.53547779	3.52356e+06	439.14	91871.2	236	2	7	3	65	5.49367088608	5.44182124789	4.9347826087	14	-1000	0
2294321	54550000	631	15.0068450863	3618	241.089981219	2303238.0	636.605306799	-1000.0	100000.0	0.735212824765	0	2	76.4422843648	-111.0	527.077351597	3.27141e+06	420.985	91770.4	330	3	8	2	51	5.90540540541	5.80483592401	5.08196721311	23	-188	28
2297959	54550000	632	13.9473586725	3638	260.837918162	2198543.0	604.32737768	-1002.0	100000.0	0.806487080814	0	2	73.4861044916	-138.0	533.596737439	3.00984e+06	422.312	92310.0	234	4	11	3	42	6.84375	5.76595744681	4.4	22	-744	0
2301569	54550000	633	13.8401792227	3610	260.834772578	1699821.0	470.864542936	-1002.0	100000.0	0.772299168975	0	2	71.4379042991	-142.0	513.49938598	3.31443e+06	427.452	91689.4	192	3	9	3	58	5.69333333333	5.65540540541	4.74545454545	17	-988	82
2305225	54550000	634	14.061857859	3656	259.994094425	2402411.0	657.114606127	-1002.0	100000.0	0.855306345733	0	2	73.2643691198	-86.0	515.449512987	3.38589e+06	424.855	90910.1	230	1	13	4	32	7.625	5.4981884058	4.83116883117	24	-538	96
2308867	54550000	635	14.5902070813	3642	249.619486529	2201144.0	604.377814388	-1000.0	100142.0	0.714717188358	0	2	75.0131775112	-106.0	504.582443731	3.76255e+06	444.549	90859.2	306	1	12	3	41	6.7619047619	6.65406427221	4.80882352941	22	-530	76
2312481	54550000	636	15.2331413248	3614	237.245878769	2202073.0	609.317376868	-1002.0	100000.0	0.837022689541	0	2	73.9493947586	-92.0	541.76484254	3.0248e+06	420.097	91205.1	242	2	9	4	50	5.86111111111	5.53125	5.32727272727	22	-488	92
2316132	54550000	637	13.9499132317	3651	261.722058005	2101018.0	575.463708573	-1000.0	100000.0	0.776773486716	0	2	72.8457404853	-106.0	504.067574598	3.17238e+06	433.073	91871.1	222	1	12	0	46	6.50746268657	6.11433756806	5.09433962264	21	-354	0
2319791	54550000	638	13.9625336336	3659	262.058455579	2006778.0	548.449849686	-1000.0	100000.0	0.722328505056	0	2	72.1788540808	-109.0	509.180854709	3.60667e+06	441.036	92223.6	184	1	8	5	45	6.67692307692	6.66078431373	5.69117647059	20	-498	146
2323447	54550000	639	14.0963516365	3656	259.357888784	1894553.0	518.203774617	-1011.0	100000.0	0.723741794311	0	2	70.1636101016	-146.0	509.272382504	3.36912e+06	438.092	91560.7	158	4	14	2	50	6.14492753623	6.40287769784	5.23404255319	19	-1204	0
2327087	54550000	640	14.2108803381	3640	256.14176697	1700645.0	467.210164835	-1002.0	100000.0	0.712362637363	0	2	72.5289561033	-139.0	533.005488851	3.29912e+06	433.529	90691.5	236	1	9	5	64	5.34567901235	6.06489184692	4.6	17	-996	132
2330683	54550000	641	15.204545742	3596	236.508216754	1799375.0	500.382369299	-1002.0	100000.0	0.738598442714	0	2	72.4058030537	-137.0	499.920865851	3.28652e+06	432.065	91131.9	228	3	10	2	56	5.85135135135	6.02434782609	4.68421052632	18	-860	158
